t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000093010	ENST00000406520	reg_13258	ENST00000406520.121	one2one
ENSG00000093010	ENST00000403710	reg_13258	ENST00000403710.121	one2one
ENSG00000093010	ENST00000407537	reg_13258	ENST00000407537.121	one2one
ENSG00000093010	ENST00000403184	reg_13258	ENST00000403184.121	one2one
ENSG00000204007	ENST00000613244	reg_12915	ENST00000613244.11879	one2one
ENSG00000204007	ENST00000371763	reg_12915	ENST00000371763.11879	one2one
ENSG00000136854	ENST00000637521	reg_3106	ENST00000637521.10	one2one
ENSG00000136854	ENST00000650920	reg_3106	ENST00000650920.10	one2one
ENSG00000136854	ENST00000636962	reg_3106	ENST00000636962.10	one2one
ENSG00000136854	ENST00000637173	reg_3106	ENST00000637173.10	one2one
ENSG00000136854	ENST00000637953	reg_3106	ENST00000637953.10	one2one
ENSG00000136854	ENST00000373299	reg_3106	ENST00000373299.10	one2one
ENSG00000136854	ENST00000626539	reg_3106	ENST00000626539.10	one2one
ENSG00000136854	ENST00000373302	reg_3106	ENST00000373302.10	one2one
ENSG00000130733	ENST00000253031	reg_11955	ENST00000253031.61	one2one
ENSG00000130733	ENST00000586748	reg_11955	ENST00000586748.61	one2one
ENSG00000130733	ENST00000590329	reg_11955	ENST00000590329.61	one2one
ENSG00000100156	ENST00000320521	reg_14007	ENST00000320521.51	one2one
ENSG00000213676	ENST00000453203	reg_16179	ENST00000453203.6	one2one
ENSG00000213676	ENST00000375201	reg_16179	ENST00000375201.6	one2one
ENSG00000213676	ENST00000375203	reg_16179	ENST00000375203.6	one2one
ENSG00000264343	ENST00000362074	None	None	one2zero
ENSG00000264343	ENST00000579793	None	None	one2zero
ENSG00000178665	ENST00000633730	reg_9143	ENST00000633730.129	one2one
ENSG00000178665	ENST00000429591	reg_9143	ENST00000429591.129	one2one
ENSG00000125872	ENST00000378858	reg_17140	ENST00000378858.65	one2many
ENSG00000125872	ENST00000378858	reg_2984	ENST00000378858.35	one2many
ENSG00000186838	ENST00000423711	reg_10736	ENST00000423711.48	one2one
ENSG00000186838	ENST00000335426	reg_10736	ENST00000335426.48	one2one
ENSG00000186838	ENST00000622070	reg_10736	ENST00000622070.48	one2one
ENSG00000172940	ENST00000311856	reg_12394	ENST00000311856.34	one2one
ENSG00000176571	ENST00000620844	reg_14429	ENST00000620844.5	one2one
ENSG00000176571	ENST00000518476	reg_14429	ENST00000518476.5	one2one
ENSG00000141279	ENST00000322157	reg_6496	ENST00000322157.50	one2one
ENSG00000141279	ENST00000530173	reg_6496	ENST00000530173.50	one2one
ENSG00000110092	ENST00000227507	reg_4606	ENST00000227507.17	one2one
ENSG00000116218	ENST00000367615	reg_12751	ENST00000367615.66	one2one
ENSG00000116218	ENST00000367616	reg_12751	ENST00000367616.66	one2one
ENSG00000007255	ENST00000006275	reg_2067	ENST00000006275.48	one2one
ENSG00000007255	ENST00000585934	reg_2067	ENST00000585934.48	one2one
ENSG00000111911	ENST00000229633	reg_6007	ENST00000229633.26	one2one
ENSG00000169564	ENST00000303577	reg_7177	ENST00000303577.21	one2one
ENSG00000104814	ENST00000589130	reg_1995	ENST00000589130.48	one2one
ENSG00000104814	ENST00000591517	reg_1995	ENST00000591517.48	one2one
ENSG00000104814	ENST00000396857	reg_1995	ENST00000396857.48	one2one
ENSG00000203697	ENST00000366872	reg_12767	ENST00000366872.36	one2many
ENSG00000203697	ENST00000366872	reg_16459	ENST00000366872.2516	one2many
ENSG00000261341	ENST00000562076	reg_2388	ENST00000562076.48	one2one
ENSG00000261341	ENST00000636757	reg_2388	ENST00000636757.48	one2one
ENSG00000171798	ENST00000304613	reg_15047	ENST00000304613.7	one2one
ENSG00000116062	ENST00000673637	reg_6766	ENST00000673637.21	one2one
ENSG00000116062	ENST00000540021	reg_6766	ENST00000540021.21	one2one
ENSG00000116062	ENST00000652107	reg_6766	ENST00000652107.21	one2one
ENSG00000116062	ENST00000234420	reg_6766	ENST00000234420.21	one2one
ENSG00000155850	ENST00000286298	reg_7521	ENST00000286298.28	one2one
ENSG00000198648	ENST00000355999	reg_3534	ENST00000355999.20	one2one
ENSG00000123364	ENST00000243056	reg_13694	ENST00000243056.22	one2one
ENSG00000021355	ENST00000380739	reg_16307	ENST00000380739.6	one2one
ENSG00000143624	ENST00000318967	reg_17192	ENST00000318967.36	one2one
ENSG00000143624	ENST00000435409	reg_17192	ENST00000435409.36	one2one
ENSG00000143624	ENST00000512605	reg_17192	ENST00000512605.36	one2one
ENSG00000197696	ENST00000394588	reg_4900	ENST00000394588.151	one2one
ENSG00000197696	ENST00000360476	reg_4900	ENST00000360476.151	one2one
ENSG00000169891	ENST00000357277	reg_5656	ENST00000357277.2	one2one
ENSG00000169891	ENST00000303843	reg_5656	ENST00000303843.2	one2one
ENSG00000182896	ENST00000576060	reg_11110	ENST00000576060.24	one2one
ENSG00000182896	ENST00000389982	reg_11110	ENST00000389982.24	one2one
ENSG00000182896	ENST00000330767	reg_11110	ENST00000330767.24	one2one
ENSG00000151914	ENST00000421834	reg_5882	ENST00000421834.25	one2one
ENSG00000151914	ENST00000312431	reg_5882	ENST00000312431.25	one2one
ENSG00000151914	ENST00000244364	reg_5882	ENST00000244364.25	one2one
ENSG00000151914	ENST00000370788	reg_5882	ENST00000370788.25	one2one
ENSG00000151914	ENST00000361203	reg_5882	ENST00000361203.25	one2one
ENSG00000143643	ENST00000366662	reg_15516	ENST00000366662.76	one2one
ENSG00000143643	ENST00000366661	reg_15516	ENST00000366661.76	one2one
ENSG00000175602	ENST00000312579	reg_4734	ENST00000312579.17	one2one
ENSG00000166106	ENST00000299164	reg_4115	ENST00000299164.27	one2one
ENSG00000177575	ENST00000541972	reg_13802	ENST00000541972.12	one2one
ENSG00000177575	ENST00000432237	reg_13802	ENST00000432237.12	one2one
ENSG00000177575	ENST00000359156	reg_13802	ENST00000359156.12	one2one
ENSG00000177575	ENST00000396620	reg_13802	ENST00000396620.12	one2one
ENSG00000108733	ENST00000225873	reg_6250	ENST00000225873.24	one2one
ENSG00000143633	ENST00000318906	reg_15087	ENST00000318906.76	one2one
ENSG00000143633	ENST00000366649	reg_15087	ENST00000366649.76	one2one
ENSG00000143633	ENST00000366651	reg_15087	ENST00000366651.76	one2one
ENSG00000129675	ENST00000370622	reg_17671	ENST00000370622.2	one2one
ENSG00000129675	ENST00000250617	reg_17671	ENST00000250617.2	one2one
ENSG00000129675	ENST00000370620	reg_17671	ENST00000370620.2	one2one
ENSG00000104964	ENST00000327141	reg_12168	ENST00000327141.61	one2one
ENSG00000104964	ENST00000221561	reg_12168	ENST00000221561.61	one2one
ENSG00000162849	ENST00000366518	reg_12742	ENST00000366518.72	one2one
ENSG00000162849	ENST00000407071	reg_12742	ENST00000407071.72	one2one
ENSG00000181786	ENST00000324436	reg_407	ENST00000324436.125	one2one
ENSG00000181786	ENST00000612068	reg_407	ENST00000612068.125	one2one
ENSG00000102038	ENST00000371121	reg_17558	ENST00000371121.2	one2one
ENSG00000102038	ENST00000371122	reg_17558	ENST00000371122.2	one2one
ENSG00000102038	ENST00000371123	reg_17558	ENST00000371123.2	one2one
ENSG00000068079	ENST00000415816	reg_11091	ENST00000415816.24	one2one
ENSG00000068079	ENST00000438323	reg_11091	ENST00000438323.24	one2one
ENSG00000204613	ENST00000449742	reg_5826	ENST00000449742.288	one2one
ENSG00000204613	ENST00000376704	reg_5826	ENST00000376704.288	one2one
ENSG00000255151	ENST00000527482	None	None	one2zero
ENSG00000164081	ENST00000611400	reg_12	ENST00000611400.19	one2one
ENSG00000164081	ENST00000614067	reg_12	ENST00000614067.19	one2one
ENSG00000164081	ENST00000416589	reg_12	ENST00000416589.19	one2one
ENSG00000164081	ENST00000415259	reg_12	ENST00000415259.19	one2one
ENSG00000164081	ENST00000341333	reg_12	ENST00000341333.19	one2one
ENSG00000164081	ENST00000395057	reg_12	ENST00000395057.19	one2one
ENSG00000164081	ENST00000457573	reg_12	ENST00000457573.19	one2one
ENSG00000126432	ENST00000265462	reg_4000	ENST00000265462.17	one2one
ENSG00000122420	ENST00000370757	reg_972	ENST00000370757.1	one2one
ENSG00000122420	ENST00000370758	reg_972	ENST00000370758.1	one2one
ENSG00000122420	ENST00000370756	reg_972	ENST00000370756.1	one2one
ENSG00000171155	ENST00000304661	reg_17649	ENST00000304661.2	one2one
ENSG00000171155	ENST00000371313	reg_17649	ENST00000371313.2	one2one
ENSG00000070610	ENST00000378094	reg_12964	ENST00000378094.10	one2one
ENSG00000070610	ENST00000378103	reg_12964	ENST00000378103.10	one2one
ENSG00000010030	ENST00000373738	reg_15974	ENST00000373738.6	one2one
ENSG00000010030	ENST00000340181	reg_15974	ENST00000340181.6	one2one
ENSG00000010030	ENST00000373737	reg_15974	ENST00000373737.6	one2one
ENSG00000010030	ENST00000339796	reg_15974	ENST00000339796.6	one2one
ENSG00000010030	ENST00000627426	reg_15974	ENST00000627426.6	one2one
ENSG00000010030	ENST00000615781	reg_15974	ENST00000615781.6	one2one
ENSG00000010030	ENST00000620358	reg_15974	ENST00000620358.6	one2one
ENSG00000109927	ENST00000392793	reg_4227	ENST00000392793.27	one2one
ENSG00000109927	ENST00000264037	reg_4227	ENST00000264037.27	one2one
ENSG00000109927	ENST00000642222	reg_4227	ENST00000642222.27	one2one
ENSG00000170790	ENST00000641461	None	None	one2zero
ENSG00000170790	ENST00000307322	None	None	one2zero
ENSG00000182103	ENST00000329203	reg_4544	ENST00000329203.31	one2one
ENSG00000135469	ENST00000433805	reg_13783	ENST00000433805.22	one2one
ENSG00000135469	ENST00000308197	reg_13783	ENST00000308197.22	one2one
ENSG00000135469	ENST00000546544	reg_13783	ENST00000546544.22	one2one
ENSG00000138592	ENST00000307179	reg_4820	ENST00000307179.38	one2one
ENSG00000138592	ENST00000396444	reg_4820	ENST00000396444.38	one2one
ENSG00000138592	ENST00000425032	reg_4820	ENST00000425032.38	one2one
ENSG00000121749	ENST00000319106	reg_1642	ENST00000319106.12	one2one
ENSG00000121749	ENST00000550746	reg_1642	ENST00000550746.12	one2one
ENSG00000121749	ENST00000485960	reg_1642	ENST00000485960.12	one2one
ENSG00000110011	ENST00000321460	reg_4616	ENST00000321460.17	one2one
ENSG00000110011	ENST00000321685	reg_4616	ENST00000321685.17	one2one
ENSG00000128294	ENST00000338754	reg_14794	ENST00000338754.63	one2one
ENSG00000128294	ENST00000403880	reg_14794	ENST00000403880.63	one2one
ENSG00000128294	ENST00000398110	reg_14794	ENST00000398110.63	one2one
ENSG00000180071	ENST00000399703	reg_17998	ENST00000399703.33541	many2many
ENSG00000180071	ENST00000399703	reg_1566	ENST00000399703.4057	many2many
ENSG00000180071	ENST00000399703	reg_1443	ENST00000399703.1979	many2many
ENSG00000180071	ENST00000399703	reg_18042	ENST00000399703.8982	many2many
ENSG00000180071	ENST00000399703	reg_18043	ENST00000399703.46881	many2many
ENSG00000180071	ENST00000399703	reg_16473	ENST00000399703.53270	many2many
ENSG00000107890	ENST00000436985	reg_1443	ENST00000436985.275	many2many
ENSG00000107890	ENST00000436985	reg_18098	ENST00000436985.19419	many2many
ENSG00000107890	ENST00000436985	reg_13581	ENST00000436985.47	many2many
ENSG00000107890	ENST00000436985	reg_18097	ENST00000436985.17533	many2many
ENSG00000107890	ENST00000376087	reg_1443	ENST00000376087.275	many2many
ENSG00000107890	ENST00000376087	reg_18097	ENST00000376087.17533	many2many
ENSG00000107890	ENST00000376087	reg_18098	ENST00000376087.19419	many2many
ENSG00000107890	ENST00000376087	reg_13581	ENST00000376087.47	many2many
ENSG00000230031	ENST00000454856	reg_16473	ENST00000454856.36739	many2many
ENSG00000230031	ENST00000454856	reg_18016	ENST00000454856.8394	many2many
ENSG00000181626	ENST00000587848	reg_1566	ENST00000587848.7488	many2many
ENSG00000181626	ENST00000587848	reg_13581	ENST00000587848.3291	many2many
ENSG00000181626	ENST00000587848	reg_1443	ENST00000587848.2862	many2many
ENSG00000181626	ENST00000587848	reg_18042	ENST00000587848.7855	many2many
ENSG00000170160	ENST00000360524	reg_1443	ENST00000360524.2557	many2many
ENSG00000170160	ENST00000360524	reg_13581	ENST00000360524.2237	many2many
ENSG00000170160	ENST00000360524	reg_17998	ENST00000360524.27025	many2many
ENSG00000170160	ENST00000360524	reg_17997	ENST00000360524.26909	many2many
ENSG00000170160	ENST00000399273	reg_17997	ENST00000399273.26909	many2many
ENSG00000170160	ENST00000399273	reg_17998	ENST00000399273.27025	many2many
ENSG00000170160	ENST00000399273	reg_13581	ENST00000399273.2237	many2many
ENSG00000198062	ENST00000621704	reg_18016	ENST00000621704.10129	many2many
ENSG00000276203	ENST00000611388	reg_13581	ENST00000611388.5767	many2many
ENSG00000276203	ENST00000611388	reg_1566	ENST00000611388.3138	many2many
ENSG00000276203	ENST00000611388	reg_16473	ENST00000611388.48712	many2many
ENSG00000276203	ENST00000611388	reg_18083	ENST00000611388.105481	many2many
ENSG00000196912	ENST00000258459	reg_18016	ENST00000258459.5861	many2many
ENSG00000196912	ENST00000258459	reg_13581	ENST00000258459.1275	many2many
ENSG00000196912	ENST00000359901	reg_13581	ENST00000359901.1275	many2many
ENSG00000196912	ENST00000359901	reg_18016	ENST00000359901.5861	many2many
ENSG00000183148	ENST00000377601	reg_1566	ENST00000377601.3574	many2many
ENSG00000183148	ENST00000377601	reg_13581	ENST00000377601.5750	many2many
ENSG00000183148	ENST00000377601	reg_16473	ENST00000377601.48900	many2many
ENSG00000163046	ENST00000409867	reg_18016	ENST00000409867.9428	many2many
ENSG00000163046	ENST00000409867	reg_1443	ENST00000409867.9074	many2many
ENSG00000222038	ENST00000409602	reg_16473	ENST00000409602.36909	many2many
ENSG00000222038	ENST00000409602	reg_13581	ENST00000409602.25225	many2many
ENSG00000183206	ENST00000620346	reg_18016	ENST00000620346.6999	many2many
ENSG00000166351	ENST00000299443	reg_18016	ENST00000299443.7125	many2many
ENSG00000166351	ENST00000299443	reg_16473	ENST00000299443.47718	many2many
ENSG00000222036	ENST00000547889	reg_1443	ENST00000547889.2708	many2many
ENSG00000222036	ENST00000547889	reg_16473	ENST00000547889.44909	many2many
ENSG00000222036	ENST00000547889	reg_18016	ENST00000547889.10235	many2many
ENSG00000172014	ENST00000357336	reg_16473	ENST00000357336.49927	many2many
ENSG00000172014	ENST00000357336	reg_13581	ENST00000357336.5772	many2many
ENSG00000172014	ENST00000357336	reg_1566	ENST00000357336.3581	many2many
ENSG00000172014	ENST00000357336	reg_1443	ENST00000357336.1306	many2many
ENSG00000278522	ENST00000611217	reg_18016	ENST00000611217.8386	many2many
ENSG00000278522	ENST00000611217	reg_16473	ENST00000611217.37004	many2many
ENSG00000278522	ENST00000611217	reg_1443	ENST00000611217.2864	many2many
ENSG00000233917	ENST00000439682	reg_18016	ENST00000439682.8464	many2many
ENSG00000233917	ENST00000439682	reg_16473	ENST00000439682.37052	many2many
ENSG00000187537	ENST00000547848	reg_1443	ENST00000547848.2853	many2many
ENSG00000187537	ENST00000547848	reg_18016	ENST00000547848.9578	many2many
ENSG00000187537	ENST00000547848	reg_16473	ENST00000547848.37676	many2many
ENSG00000196834	ENST00000451531	reg_16473	ENST00000451531.37351	many2many
ENSG00000196834	ENST00000451531	reg_13581	ENST00000451531.25152	many2many
ENSG00000188219	ENST00000356920	reg_1443	ENST00000356920.2940	many2many
ENSG00000188219	ENST00000356920	reg_16473	ENST00000356920.36107	many2many
ENSG00000188219	ENST00000356920	reg_13581	ENST00000356920.25138	many2many
ENSG00000230453	ENST00000290943	reg_18042	ENST00000290943.8884	many2many
ENSG00000230453	ENST00000290943	reg_1566	ENST00000290943.4196	many2many
ENSG00000230453	ENST00000290943	reg_18043	ENST00000290943.42614	many2many
ENSG00000230453	ENST00000290943	reg_16473	ENST00000290943.51047	many2many
ENSG00000230453	ENST00000290943	reg_1443	ENST00000290943.1973	many2many
ENSG00000135976	ENST00000420699	reg_18016	ENST00000420699.6768	many2many
ENSG00000135976	ENST00000461153	reg_18016	ENST00000461153.6768	many2many
ENSG00000135976	ENST00000652721	reg_18016	ENST00000652721.6768	many2many
ENSG00000196604	ENST00000409914	reg_16473	ENST00000409914.35642	many2many
ENSG00000196604	ENST00000409914	reg_13581	ENST00000409914.26247	many2many
ENSG00000260691	ENST00000562196	reg_1566	ENST00000562196.3870	many2many
ENSG00000260691	ENST00000562196	reg_18032	ENST00000562196.105885	many2many
ENSG00000260691	ENST00000562196	reg_13581	ENST00000562196.5793	many2many
ENSG00000260691	ENST00000562196	reg_16473	ENST00000562196.49392	many2many
ENSG00000182798	ENST00000400003	reg_17554	ENST00000400003.54417	many2many
ENSG00000182798	ENST00000400003	reg_5440	ENST00000400003.2	many2many
ENSG00000182798	ENST00000400004	reg_5440	ENST00000400004.2	many2many
ENSG00000182798	ENST00000400004	reg_17554	ENST00000400004.54417	many2many
ENSG00000176746	ENST00000379034	reg_5375	ENST00000379034.19165	many2many
ENSG00000176746	ENST00000379034	reg_5545	ENST00000379034.2	many2many
ENSG00000176746	ENST00000379034	reg_17554	ENST00000379034.70023	many2many
ENSG00000176774	ENST00000325250	reg_5411	ENST00000325250.2	many2many
ENSG00000099399	ENST00000378988	reg_5545	ENST00000378988.16992	many2many
ENSG00000099399	ENST00000378988	reg_5507	ENST00000378988.2	many2many
ENSG00000099399	ENST00000378988	reg_5416	ENST00000378988.17036	many2many
ENSG00000099399	ENST00000378988	reg_5434	ENST00000378988.3751	many2many
ENSG00000189023	ENST00000399985	reg_5502	ENST00000399985.2	many2many
ENSG00000189023	ENST00000399985	reg_17554	ENST00000399985.25146	many2many
ENSG00000189023	ENST00000399987	reg_17554	ENST00000399987.25146	many2many
ENSG00000189023	ENST00000399987	reg_5502	ENST00000399987.2	many2many
ENSG00000189023	ENST00000399988	reg_5502	ENST00000399988.2	many2many
ENSG00000189023	ENST00000399988	reg_17554	ENST00000399988.25146	many2many
ENSG00000189023	ENST00000399992	reg_17554	ENST00000399992.25146	many2many
ENSG00000189023	ENST00000399992	reg_5502	ENST00000399992.2	many2many
ENSG00000189023	ENST00000399989	reg_17554	ENST00000399989.25146	many2many
ENSG00000189023	ENST00000399989	reg_5502	ENST00000399989.2	many2many
ENSG00000124260	ENST00000244096	reg_5506	ENST00000244096.12311	many2many
ENSG00000124260	ENST00000244096	reg_5502	ENST00000244096.10512	many2many
ENSG00000124260	ENST00000244096	reg_5411	ENST00000244096.6312	many2many
ENSG00000124260	ENST00000244096	reg_5462	ENST00000244096.3881	many2many
ENSG00000124260	ENST00000244096	reg_5507	ENST00000244096.8978	many2many
ENSG00000124260	ENST00000244096	reg_5434	ENST00000244096.18061	many2many
ENSG00000124260	ENST00000244096	reg_5443	ENST00000244096.6531	many2many
ENSG00000124260	ENST00000244096	reg_5375	ENST00000244096.9706	many2many
ENSG00000124260	ENST00000244096	reg_5425	ENST00000244096.2913	many2many
ENSG00000124260	ENST00000244096	reg_5440	ENST00000244096.22455	many2many
ENSG00000124260	ENST00000244096	reg_5428	ENST00000244096.15466	many2many
ENSG00000124260	ENST00000244096	reg_5410	ENST00000244096.3509	many2many
ENSG00000124260	ENST00000244096	reg_5521	ENST00000244096.4933	many2many
ENSG00000124260	ENST00000370323	reg_5462	ENST00000370323.3881	many2many
ENSG00000124260	ENST00000370323	reg_5434	ENST00000370323.18061	many2many
ENSG00000124260	ENST00000370323	reg_5440	ENST00000370323.22455	many2many
ENSG00000124260	ENST00000370323	reg_5425	ENST00000370323.2913	many2many
ENSG00000124260	ENST00000370323	reg_5428	ENST00000370323.15466	many2many
ENSG00000124260	ENST00000370323	reg_5410	ENST00000370323.3509	many2many
ENSG00000124260	ENST00000370323	reg_5443	ENST00000370323.6531	many2many
ENSG00000124260	ENST00000370323	reg_5375	ENST00000370323.9706	many2many
ENSG00000124260	ENST00000370323	reg_5502	ENST00000370323.10512	many2many
ENSG00000124260	ENST00000370323	reg_5521	ENST00000370323.4933	many2many
ENSG00000124260	ENST00000370323	reg_5507	ENST00000370323.8978	many2many
ENSG00000124260	ENST00000370323	reg_5411	ENST00000370323.6312	many2many
